time,open,high,low,close,Volume
2024-07-11T02:00:00+02:00,141.98,143.52,139.24,140.4,40477.512
2024-07-11T06:00:00+02:00,140.37,142.59,140.2,142.21,30688.53
2024-07-11T10:00:00+02:00,142.31,144.06,142.24,143.63,42127.524
2024-07-11T14:00:00+02:00,143.49,145.96,137.85,138.51,112339.901
2024-07-11T18:00:00+02:00,138.6,139.09,136.58,136.65,53036.967
2024-07-11T22:00:00+02:00,136.65,137.5,135.8,135.83,58653.84
2024-07-12T02:00:00+02:00,135.89,138.26,134.13,136.63,70388.653
2024-07-12T06:00:00+02:00,136.68,137.1,134.52,135.5,47450.677
2024-07-12T10:00:00+02:00,135.46,135.96,134.12,135.74,35145.432
2024-07-12T14:00:00+02:00,135.79,139.41,135.61,138.93,60223.49
2024-07-12T18:00:00+02:00,138.83,140.64,137.94,138.63,38089.075
2024-07-12T22:00:00+02:00,138.75,139.62,136.8,139.6,30145.333
2024-07-13T02:00:00+02:00,139.61,139.97,138.45,138.91,25314.369
2024-07-13T06:00:00+02:00,138.9,139.58,138.17,139.5,24001.742
2024-07-13T10:00:00+02:00,139.47,140.99,138.62,140.22,33687.752
2024-07-13T14:00:00+02:00,140.19,140.71,139.45,140.52,22176.153
2024-07-13T18:00:00+02:00,140.54,140.92,139.38,139.95,19675.201
2024-07-13T22:00:00+02:00,139.9,143.7,139.27,142.04,47068.821
2024-07-14T02:00:00+02:00,142.12,145.27,142.12,144.13,67949.673
2024-07-14T06:00:00+02:00,144.09,146.12,144.07,144.98,43336.367
2024-07-14T10:00:00+02:00,145.07,147.08,144.89,145.02,52044.246
2024-07-14T14:00:00+02:00,145.03,146.15,143.77,146.01,37587.59
2024-07-14T18:00:00+02:00,145.98,146.05,144.82,145.35,18494.033
2024-07-14T22:00:00+02:00,145.33,148.64,145.27,147.79,54264.099
2024-07-15T02:00:00+02:00,147.77,152.5,147.19,151.6,92661.713
2024-07-15T06:00:00+02:00,151.64,154.32,150.96,153.4,50678.367
2024-07-15T10:00:00+02:00,153.42,154.2,151.16,151.74,43973.506
2024-07-15T14:00:00+02:00,151.79,154.33,151.79,153.1,47824.316
2024-07-15T18:00:00+02:00,153.12,157.18,152.76,155.6,70192.734
2024-07-15T22:00:00+02:00,155.59,160.1,155.56,159.5,95131.114
2024-07-16T02:00:00+02:00,159.58,160.2,156.33,158.01,55320.913
2024-07-16T06:00:00+02:00,157.96,158.81,153.92,154.61,91953.933
2024-07-16T10:00:00+02:00,154.82,157.69,152.72,157.44,96921.693
2024-07-16T14:00:00+02:00,157.52,161.61,154.77,161.13,71278.66
2024-07-16T18:00:00+02:00,161.23,162.92,159.04,162.12,99563.031
2024-07-16T22:00:00+02:00,161.95,162.21,159.22,160.79,43881.961
2024-07-17T02:00:00+02:00,160.73,163.96,160.3,161.05,47019.717
2024-07-17T06:00:00+02:00,161.05,162.64,160.19,160.74,33128.633
2024-07-17T10:00:00+02:00,160.76,163.64,159.93,160.88,47559.909
2024-07-17T14:00:00+02:00,160.88,162.11,157.87,158.23,55663.451
2024-07-17T18:00:00+02:00,158.1,158.23,154.81,156.89,60449.469
2024-07-17T22:00:00+02:00,156.86,157.34,155.05,155.6,32576.004
2024-07-18T02:00:00+02:00,155.66,160.11,155.66,158.99,42200.738
2024-07-18T06:00:00+02:00,159,160,157.21,158.74,29498.001
2024-07-18T10:00:00+02:00,158.76,159.87,158.28,159.45,23091.935
2024-07-18T14:00:00+02:00,159.47,161.7,156.18,156.42,68868.717
2024-07-18T18:00:00+02:00,156.39,157.69,155.32,156.95,52871.335
2024-07-18T22:00:00+02:00,156.97,160.36,156.39,159.25,35275.811
2024-07-19T02:00:00+02:00,159.28,162.02,156.34,161.89,55759.526
2024-07-19T06:00:00+02:00,161.9,165.55,160.82,161.48,111232.929
2024-07-19T10:00:00+02:00,161.52,163.49,159.28,162.64,85682.473
2024-07-19T14:00:00+02:00,162.73,169.12,162.37,168.88,138506.597
2024-07-19T18:00:00+02:00,169.05,172.19,168.57,170.63,114407.039
2024-07-19T22:00:00+02:00,170.14,170.22,168.13,169.29,34868.899
2024-07-20T02:00:00+02:00,169.4,171.89,168.49,169.75,58153.73
2024-07-20T06:00:00+02:00,169.75,170.46,168.72,168.75,25184.204
2024-07-20T10:00:00+02:00,168.78,169.93,167.88,168.2,21935.489
2024-07-20T14:00:00+02:00,168.19,169.89,167.52,169.4,26246.245
2024-07-20T18:00:00+02:00,169.51,174.59,169.14,172.57,76585.437
2024-07-20T22:00:00+02:00,172.64,175.21,172.64,173.73,46797.414
2024-07-21T02:00:00+02:00,173.74,175.48,173.01,173.27,27079.589
2024-07-21T06:00:00+02:00,173.25,173.85,171.18,171.42,30975.055
2024-07-21T10:00:00+02:00,171.44,173.08,171.37,172.96,22098.42
2024-07-21T14:00:00+02:00,172.96,176.65,171.62,175.51,54804.658
2024-07-21T18:00:00+02:00,175.51,178.17,170.93,178.15,153508.678
2024-07-21T22:00:00+02:00,178.12,185.14,177.62,184.51,140492.601
2024-07-22T02:00:00+02:00,184.67,185.05,180.88,181.02,46834.238
2024-07-22T06:00:00+02:00,181,181.84,177.85,178.53,48663.864
2024-07-22T10:00:00+02:00,178.53,181.01,176.87,180.7,53856.822
2024-07-22T14:00:00+02:00,180.69,181.89,177.18,179.95,101873.939
2024-07-22T18:00:00+02:00,180.01,183.18,178.86,182.99,51593.202
2024-07-22T22:00:00+02:00,182.88,183.44,177.01,179.04,82301.755
2024-07-23T02:00:00+02:00,179.05,180.64,177.38,179.21,42816.863
2024-07-23T06:00:00+02:00,179.19,179.2,173.9,176.09,65916.017
2024-07-23T10:00:00+02:00,176.05,178.74,174.29,175.74,72843.695
2024-07-23T14:00:00+02:00,175.79,178.43,172.27,176.63,144629.987
2024-07-23T18:00:00+02:00,176.64,177.08,170.64,172.06,126814.936
2024-07-23T22:00:00+02:00,172.06,174.76,171.38,173.11,48704.636
2024-07-24T02:00:00+02:00,173.08,174.52,171.16,173.75,59487.861
2024-07-24T06:00:00+02:00,173.76,174.61,172.38,174.26,39082.062
2024-07-24T10:00:00+02:00,174.34,178.49,173.78,177.85,61727.591
2024-07-24T14:00:00+02:00,177.91,182.2,176.42,177.96,109762.118
2024-07-24T18:00:00+02:00,178.03,182.57,176.66,178.26,127858.897
2024-07-24T22:00:00+02:00,178.52,180.35,175.14,178.1,119672.001
2024-07-25T02:00:00+02:00,178.21,179.6,168.28,170.59,208656.423
